Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5
2024-05-26 16:12:08,235,236,192,235,235
2024-05-26 16:12:08,235,235,196,235,234
2024-05-26 16:12:08,235,235,200,235,235
2024-05-26 16:12:08,234,235,202,234,234
2024-05-26 16:12:08,235,201,200,235,234
2024-05-26 16:12:08,235,152,200,234,234
2024-05-26 16:12:08,236,126,205,234,234
2024-05-26 16:12:08,235,117,213,234,234
2024-05-26 16:12:08,235,116,218,234,234
2024-05-26 16:12:08,235,118,219,235,234
2024-05-26 16:12:08,235,119,216,235,234
2024-05-26 16:12:08,235,119,213,235,234
2024-05-26 16:12:08,235,119,214,234,235
2024-05-26 16:12:08,235,118,215,234,234
2024-05-26 16:12:08,235,118,216,235,234
2024-05-26 16:12:08,235,118,217,235,235
2024-05-26 16:12:08,235,118,217,235,234
2024-05-26 16:12:08,235,118,215,235,234
2024-05-26 16:12:08,235,118,215,234,235
2024-05-26 16:12:08,235,118,219,235,234
2024-05-26 16:12:08,235,118,220,235,234
2024-05-26 16:12:08,235,117,225,234,234
2024-05-26 16:12:08,235,117,223,235,234
2024-05-26 16:12:08,235,117,221,235,234
2024-05-26 16:12:08,235,117,222,234,234
2024-05-26 16:12:08,235,117,225,235,234
2024-05-26 16:12:08,235,117,229,234,234
2024-05-26 16:12:08,235,117,231,234,234
2024-05-26 16:12:08,235,117,228,235,234
2024-05-26 16:12:08,235,124,226,235,234
2024-05-26 16:12:08,235,136,226,235,234
2024-05-26 16:12:08,235,150,229,235,234
2024-05-26 16:12:08,235,166,233,234,235
2024-05-26 16:12:08,235,184,236,235,234
2024-05-26 16:12:08,235,199,235,235,234
2024-05-26 16:12:08,235,214,234,235,235
2024-05-26 16:12:08,235,227,235,234,234
2024-05-26 16:12:08,235,235,226,234,234
2024-05-26 16:12:08,235,236,215,235,234
2024-05-26 16:12:08,235,235,213,235,234
2024-05-26 16:12:08,235,235,219,235,234
2024-05-26 16:12:08,235,235,226,234,234
2024-05-26 16:12:08,235,235,229,235,234
2024-05-26 16:12:08,235,236,231,235,234
2024-05-26 16:12:08,235,235,230,235,234
2024-05-26 16:12:08,235,235,230,235,235
2024-05-26 16:12:08,236,235,231,235,235
2024-05-26 16:12:08,235,235,230,235,234
2024-05-26 16:12:08,235,235,231,235,234
2024-05-26 16:12:08,235,235,230,234,234
2024-05-26 16:12:08,235,235,225,235,235
2024-05-26 16:12:08,235,235,222,234,234
2024-05-26 16:12:08,235,235,219,234,234
2024-05-26 16:12:08,235,235,218,234,234
2024-05-26 16:12:08,235,235,219,235,234
2024-05-26 16:12:08,235,235,221,235,234
2024-05-26 16:12:08,235,235,225,235,234
2024-05-26 16:12:08,235,235,224,234,234
2024-05-26 16:12:08,235,235,222,235,234
2024-05-26 16:12:08,235,235,218,235,234
2024-05-26 16:12:08,235,235,213,235,234
2024-05-26 16:12:08,235,235,211,234,234
2024-05-26 16:12:08,235,235,207,235,234
2024-05-26 16:12:09,235,235,207,234,234
2024-05-26 16:12:09,235,236,208,235,234
2024-05-26 16:12:09,235,236,204,235,235
2024-05-26 16:12:09,235,235,204,234,234
2024-05-26 16:12:09,235,235,203,235,234
2024-05-26 16:12:09,234,235,202,235,234
2024-05-26 16:12:09,235,236,204,235,234
2024-05-26 16:12:09,236,235,203,235,234
2024-05-26 16:12:09,235,235,205,235,234
2024-05-26 16:12:09,235,235,207,235,234
2024-05-26 16:12:09,235,235,209,235,235
2024-05-26 16:12:09,235,236,211,235,234
2024-05-26 16:12:09,235,235,206,235,234
2024-05-26 16:12:09,235,235,200,234,234
2024-05-26 16:12:09,235,235,199,235,234
2024-05-26 16:12:09,235,235,201,234,235
2024-05-26 16:12:09,235,235,202,234,234
2024-05-26 16:12:09,235,236,202,235,235
2024-05-26 16:12:09,235,235,204,235,234
2024-05-26 16:12:09,235,235,203,234,234
2024-05-26 16:12:09,235,236,199,235,234
2024-05-26 16:12:09,235,235,195,234,234
2024-05-26 16:12:09,235,235,194,235,235
2024-05-26 16:12:09,235,235,191,235,234
2024-05-26 16:12:09,235,235,194,234,234
2024-05-26 16:12:09,235,235,196,235,235
2024-05-26 16:12:09,235,235,195,234,234
2024-05-26 16:12:09,236,235,190,235,235
2024-05-26 16:12:09,235,235,182,235,235
2024-05-26 16:12:09,235,235,179,235,234
2024-05-26 16:12:09,235,235,185,234,234
2024-05-26 16:12:09,235,236,187,235,234
2024-05-26 16:12:09,235,235,183,234,234
2024-05-26 16:12:09,235,236,183,235,234
2024-05-26 16:12:09,234,235,179,235,234
2024-05-26 16:12:09,235,235,176,235,234
2024-05-26 16:12:09,235,236,170,235,235
2024-05-26 16:12:09,235,235,167,235,234
2024-05-26 16:12:09,235,235,166,235,234
2024-05-26 16:12:09,235,235,163,235,234
2024-05-26 16:12:09,235,235,163,235,234
2024-05-26 16:12:09,235,235,165,235,235
2024-05-26 16:12:09,235,235,165,235,234
2024-05-26 16:12:09,235,236,164,235,234
2024-05-26 16:12:09,235,235,168,235,235
2024-05-26 16:12:09,235,235,171,235,234
2024-05-26 16:12:09,235,235,171,235,234
2024-05-26 16:12:09,235,235,169,234,234
2024-05-26 16:12:09,235,235,168,235,234
2024-05-26 16:12:09,234,235,165,235,234
2024-05-26 16:12:09,235,235,161,234,234
2024-05-26 16:12:09,234,235,162,235,234
2024-05-26 16:12:09,235,235,162,235,235
2024-05-26 16:12:09,235,235,165,234,234
2024-05-26 16:12:09,235,235,165,235,235
2024-05-26 16:12:09,235,231,162,235,234
2024-05-26 16:12:09,235,218,156,234,234
2024-05-26 16:12:09,235,206,150,234,234
2024-05-26 16:12:09,235,197,154,235,234
2024-05-26 16:12:09,235,193,161,234,234
2024-05-26 16:12:09,235,190,160,235,234
2024-05-26 16:12:09,235,186,151,235,234
2024-05-26 16:12:09,235,181,145,234,234
2024-05-26 16:12:09,235,176,147,235,234
2024-05-26 16:12:09,235,174,153,235,234
2024-05-26 16:12:09,235,170,158,235,234
2024-05-26 16:12:09,235,165,160,235,234
2024-05-26 16:12:09,235,159,156,234,234
2024-05-26 16:12:09,235,154,154,234,234
2024-05-26 16:12:09,235,148,155,234,234
2024-05-26 16:12:09,235,145,160,234,234
2024-05-26 16:12:09,235,142,163,234,234
2024-05-26 16:12:09,235,136,157,235,235
2024-05-26 16:12:09,235,130,148,235,234
2024-05-26 16:12:09,235,125,138,212,234
2024-05-26 16:12:09,236,121,133,184,234
2024-05-26 16:12:09,235,118,133,162,235
2024-05-26 16:12:09,235,114,135,153,235
2024-05-26 16:12:09,235,111,139,148,234
2024-05-26 16:12:09,235,107,141,142,234
2024-05-26 16:12:09,235,102,141,135,235
2024-05-26 16:12:09,235,96,143,125,234
2024-05-26 16:12:09,213,91,143,115,235
2024-05-26 16:12:09,181,84,144,106,234
2024-05-26 16:12:09,155,78,141,99,234
2024-05-26 16:12:09,145,73,137,91,234
2024-05-26 16:12:09,146,66,132,79,234
2024-05-26 16:12:09,150,59,131,67,234
2024-05-26 16:12:09,150,52,133,58,234
2024-05-26 16:12:09,146,46,133,51,234
2024-05-26 16:12:09,143,40,131,45,234
2024-05-26 16:12:09,141,35,132,39,234
2024-05-26 16:12:09,138,30,132,29,234
2024-05-26 16:12:09,134,26,134,22,234
2024-05-26 16:12:09,134,23,132,17,234
2024-05-26 16:12:09,141,20,130,17,234
2024-05-26 16:12:09,234,20,130,17,234
2024-05-26 16:12:09,149,16,128,1,234
2024-05-26 16:12:09,151,16,128,1,234
2024-05-26 16:12:09,128,0,234,1,234
2024-05-26 16:12:09,145,7,133,0,235
2024-05-26 16:12:09,138,4,137,0,234
2024-05-26 16:12:09,130,0,135,0,234
2024-05-26 16:12:09,119,0,132,0,235
2024-05-26 16:12:09,111,0,125,0,234
2024-05-26 16:12:09,103,0,122,0,234
2024-05-26 16:12:09,95,0,121,0,234
2024-05-26 16:12:09,88,0,120,0,235
2024-05-26 16:12:09,84,0,123,0,235
2024-05-26 16:12:09,78,0,129,0,234
2024-05-26 16:12:09,72,0,132,0,234
2024-05-26 16:12:09,64,0,129,0,234
2024-05-26 16:12:09,59,0,125,0,235
2024-05-26 16:12:09,54,0,119,0,234
2024-05-26 16:12:09,50,0,117,0,234
2024-05-26 16:12:09,50,0,121,0,234
2024-05-26 16:12:09,49,0,120,0,234
2024-05-26 16:12:09,50,0,124,0,234
2024-05-26 16:12:09,50,0,124,0,235
2024-05-26 16:12:09,46,0,119,0,234
2024-05-26 16:12:09,44,0,117,0,235
2024-05-26 16:12:09,48,0,115,0,235
2024-05-26 16:12:09,52,0,111,0,234
2024-05-26 16:12:09,52,0,109,0,234
2024-05-26 16:12:09,48,0,108,0,235
2024-05-26 16:12:09,42,0,109,0,234
2024-05-26 16:12:09,38,0,109,0,234
2024-05-26 16:12:09,0,107,0,234,234
2024-05-26 16:12:09,27,0,107,0,235
2024-05-26 16:12:09,18,0,107,0,234
2024-05-26 16:12:09,18,0,107,0,234
2024-05-26 16:12:09,0,107,0,234,234
2024-05-26 16:12:09,7,0,105,0,234
2024-05-26 16:12:09,6,0,103,0,234
2024-05-26 16:12:09,5,0,102,0,234
2024-05-26 16:12:09,5,0,100,0,234
2024-05-26 16:12:09,1,0,97,0,234
2024-05-26 16:12:09,0,0,94,0,234
2024-05-26 16:12:09,0,0,93,0,235
2024-05-26 16:12:09,0,0,94,0,234
2024-05-26 16:12:09,0,0,100,0,234
2024-05-26 16:12:09,0,0,108,0,234
2024-05-26 16:12:09,0,0,108,0,234
2024-05-26 16:12:09,0,0,105,0,234
2024-05-26 16:12:09,0,0,104,0,234
2024-05-26 16:12:09,0,0,99,0,234
2024-05-26 16:12:09,0,0,95,0,235
2024-05-26 16:12:09,0,0,90,0,235
2024-05-26 16:12:09,0,0,88,0,233
2024-05-26 16:12:09,0,0,91,0,234
2024-05-26 16:12:09,0,0,87,0,235
2024-05-26 16:12:09,0,0,87,0,234
2024-05-26 16:12:09,0,0,100,0,234
2024-05-26 16:12:09,0,0,106,0,234
2024-05-26 16:12:09,0,0,108,0,234
2024-05-26 16:12:09,0,103,0,234,234
2024-05-26 16:12:09,33,0,99,0,234
2024-05-26 16:12:09,51,1,95,0,235
2024-05-26 16:12:09,51,5,93,0,234
2024-05-26 16:12:09,42,9,92,0,234
2024-05-26 16:12:09,31,9,90,0,234
2024-05-26 16:12:09,26,8,90,0,234
2024-05-26 16:12:09,29,8,90,0,234
2024-05-26 16:12:09,95,0,234,0,234
2024-05-26 16:12:09,35,12,99,0,234
2024-05-26 16:12:09,39,13,100,0,234
2024-05-26 16:12:09,40,13,98,0,234
2024-05-26 16:12:09,42,12,97,0,234
2024-05-26 16:12:09,42,13,94,0,234
2024-05-26 16:12:09,37,16,89,0,234
2024-05-26 16:12:09,27,18,87,0,234
2024-05-26 16:12:09,14,18,91,0,234
2024-05-26 16:12:09,0,17,99,0,234
2024-05-26 16:12:09,0,17,99,0,234
2024-05-26 16:12:09,0,17,96,0,234
2024-05-26 16:12:09,0,17,95,0,234
2024-05-26 16:12:09,0,17,94,0,234
2024-05-26 16:12:09,0,18,96,0,235
2024-05-26 16:12:09,0,19,97,0,234
2024-05-26 16:12:09,0,20,93,0,234
2024-05-26 16:12:09,0,20,90,0,234
2024-05-26 16:12:09,0,19,92,0,234
2024-05-26 16:12:09,0,18,96,0,234
2024-05-26 16:12:09,0,20,97,0,234
2024-05-26 16:12:09,0,22,92,0,234
2024-05-26 16:12:09,0,24,87,0,234
2024-05-26 16:12:09,0,24,84,0,234
2024-05-26 16:12:09,0,26,85,0,234
2024-05-26 16:12:09,0,25,84,0,234
2024-05-26 16:12:09,0,24,85,0,234
2024-05-26 16:12:09,0,23,88,0,234
2024-05-26 16:12:09,0,21,87,0,234
2024-05-26 16:12:09,0,21,85,0,234
2024-05-26 16:12:09,0,22,84,0,234
2024-05-26 16:12:09,0,22,83,0,234
2024-05-26 16:12:09,6,22,85,0,235
2024-05-26 16:12:09,23,86,0,234,235
2024-05-26 16:12:09,18,22,87,0,235
2024-05-26 16:12:09,20,22,89,0,234
2024-05-26 16:12:09,19,23,91,0,234
2024-05-26 16:12:09,19,24,94,0,234
2024-05-26 16:12:09,18,23,95,0,235
2024-05-26 16:12:09,21,21,97,0,235
2024-05-26 16:12:09,27,20,96,0,234
2024-05-26 16:12:09,29,20,94,0,235
2024-05-26 16:12:09,27,22,98,0,234
2024-05-26 16:12:09,24,23,102,0,235
2024-05-26 16:12:09,23,24,103,0,235
2024-05-26 16:12:09,21,26,97,0,234
2024-05-26 16:12:09,15,28,92,0,235
2024-05-26 16:12:09,7,29,88,0,235
2024-05-26 16:12:09,0,30,88,0,234
2024-05-26 16:12:09,0,31,94,0,234
2024-05-26 16:12:09,0,33,96,0,234
2024-05-26 16:12:09,0,34,98,0,234
2024-05-26 16:12:09,0,34,100,0,234
2024-05-26 16:12:09,0,34,100,0,234
2024-05-26 16:12:09,0,34,99,0,235
2024-05-26 16:12:09,1,35,101,0,234
2024-05-26 16:12:09,14,36,100,0,234
2024-05-26 16:12:09,31,37,96,0,234
2024-05-26 16:12:09,45,39,92,0,234
2024-05-26 16:12:09,51,38,92,0,234
2024-05-26 16:12:09,50,38,96,0,234
2024-05-26 16:12:09,45,38,100,0,234
2024-05-26 16:12:09,40,39,100,0,235
2024-05-26 16:12:09,34,40,100,0,234
2024-05-26 16:12:09,28,42,100,0,234
2024-05-26 16:12:09,23,44,98,0,234
2024-05-26 16:12:09,22,45,97,0,234
2024-05-26 16:12:09,24,46,96,0,234
2024-05-26 16:12:09,31,46,95,0,234
2024-05-26 16:12:09,41,46,96,0,234
2024-05-26 16:12:09,49,46,97,0,235
2024-05-26 16:12:09,54,47,98,0,234
2024-05-26 16:12:09,61,49,101,0,235
2024-05-26 16:12:09,61,51,102,0,234
2024-05-26 16:12:09,56,52,104,0,234
2024-05-26 16:12:09,55,54,105,0,234
2024-05-26 16:12:09,58,55,103,0,234
2024-05-26 16:12:09,61,55,100,0,234
2024-05-26 16:12:09,61,55,96,0,235
2024-05-26 16:12:09,64,55,96,0,234
