Timestamp,Channel_1
2024-05-23 12:57:14,0.0014321983542280486
2024-05-23 12:57:14,0.0346925267890605
2024-05-23 12:57:14,0.27015650353579856
2024-05-23 12:57:14,1.1683804704335503
2024-05-23 12:57:14,3.4256584377585586
2024-05-23 12:57:14,7.579559498751348
2024-05-23 12:57:14,13.567864339103512
2024-05-23 12:57:14,20.643053992430676
2024-05-23 12:57:14,27.672781175781274
2024-05-23 12:57:14,33.55293795441066
2024-05-23 12:57:14,37.50815148509637
2024-05-23 12:57:14,39.23157272702926
2024-05-23 12:57:14,38.898637578819546
2024-05-23 12:57:14,37.08414242565285
2024-05-23 12:57:14,34.59919854363596
2024-05-23 12:57:14,32.27174151454906
2024-05-23 12:57:14,30.719291572626084
2024-05-23 12:57:14,30.191895234029914
2024-05-23 12:57:14,30.555865717165595
2024-05-23 12:57:14,31.41999262861166
2024-05-23 12:57:14,32.32548042400855
2024-05-23 12:57:14,32.90432011205475
2024-05-23 12:57:14,32.960618520224784
2024-05-23 12:57:14,32.486861411540175
2024-05-23 12:57:14,31.645233475182376
2024-05-23 12:57:14,30.71862018231942
2024-05-23 12:57:14,30.015559055494762
2024-05-23 12:57:14,29.748043042433796
2024-05-23 12:57:14,29.949435264063883
2024-05-23 12:57:14,30.48916261742844
2024-05-23 12:57:14,31.179146594307586
2024-05-23 12:57:14,31.909389541989906
2024-05-23 12:57:14,32.734090198383434
2024-05-23 12:57:14,33.8571066394598
2024-05-23 12:57:14,35.53744067883031
2024-05-23 12:57:14,38.02893888571794
2024-05-23 12:57:14,41.61597837593719
2024-05-23 12:57:14,46.58595121210549
2024-05-23 12:57:14,52.99233428306903
2024-05-23 12:57:14,60.3957444715518
2024-05-23 12:57:14,67.87438400841135
2024-05-23 12:57:14,74.3170504882798
2024-05-23 12:57:14,78.7994188260406
2024-05-23 12:57:14,80.87098087320618
2024-05-23 12:57:14,80.66647117677012
2024-05-23 12:57:14,78.81903930002827
2024-05-23 12:57:14,76.22468318073254
2024-05-23 12:57:14,73.76798439472145
2024-05-23 12:57:14,72.10645691804059
2024-05-23 12:57:14,71.54626770611715
2024-05-23 12:57:14,72.01155487558646
2024-05-23 12:57:14,73.12129027095527
2024-05-23 12:57:14,74.37468427083385
2024-05-23 12:57:14,75.38189757307931
2024-05-23 12:57:14,76.01871311618659
2024-05-23 12:57:14,76.41529973048364
2024-05-23 12:57:14,76.8105095146463
2024-05-23 12:57:14,77.39822605139777
2024-05-23 12:57:14,78.25818594800633
2024-05-23 12:57:14,79.35800606577274
2024-05-23 12:57:14,80.57277824570748
2024-05-23 12:57:14,81.71136916414547
2024-05-23 12:57:14,82.57704896554847
2024-05-23 12:57:14,83.06789047090109
2024-05-23 12:57:14,83.25900837025159
2024-05-23 12:57:14,83.38167741776911
2024-05-23 12:57:14,83.68277450514611
