Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5
2024-02-29 14:59:23,90,134,149,164,105
2024-02-29 14:59:23,102,145,171,103,133
2024-02-29 14:59:23,157,136,196,171,161
2024-02-29 14:59:23,137,85,100,131,127
2024-02-29 14:59:23,136,195,100,119,98
2024-02-29 14:59:23,93,164,99,143,130
2024-02-29 14:59:23,191,133,133,133,168
2024-02-29 14:59:23,132,118,151,151,165
2024-02-29 14:59:23,163,132,130,117,147
2024-02-29 14:59:23,164,179,151,155,149
2024-02-29 14:59:23,137,144,127,144,164
2024-02-29 14:59:23,116,107,136,123,152
2024-02-29 14:59:23,94,168,164,94,158
2024-02-29 14:59:23,96,96,160,168,140
2024-02-29 14:59:23,148,133,156,136,126
2024-02-29 14:59:23,115,134,142,130,130
2024-02-29 14:59:23,111,133,113,116,120
2024-02-29 14:59:23,144,119,126,142,108
2024-02-29 14:59:23,143,132,127,114,122
2024-02-29 14:59:23,130,138,122,130,123
2024-02-29 14:59:23,130,128,132,125,129
2024-02-29 14:59:23,127,127,127,127,127
2024-02-29 14:59:23,125,127,127,129,129
2024-02-29 14:59:23,130,128,127,131,128
2024-02-29 14:59:23,114,124,120,120,122
2024-02-29 14:59:23,125,113,126,130,143
2024-02-29 14:59:23,138,125,137,126,122
2024-02-29 14:59:23,150,96,153,120,120
2024-02-29 14:59:23,127,110,107,124,104
2024-02-29 14:59:23,108,157,114,133,132
2024-02-29 14:59:23,119,102,104,135,105
2024-02-29 14:59:23,151,111,95,95,127
2024-02-29 14:59:23,122,84,80,106,164
2024-02-29 14:59:23,158,137,122,104,164
2024-02-29 14:59:23,134,124,102,154,69
2024-02-29 14:59:23,121,87,82,95,119
2024-02-29 14:59:23,161,63,72,63,135
2024-02-29 14:59:23,85,91,121,119,91
2024-02-29 14:59:23,123,155,96,84,159
2024-02-29 14:59:23,96,156,70,157,70
2024-02-29 14:59:23,56,95,100,108,94
2024-02-29 14:59:23,99,49,56,79,93
2024-02-29 14:59:23,150,134,150,164,113
2024-02-29 14:59:23,120,53,45,156,53
2024-02-29 14:59:23,51,119,160,88,42
2024-02-29 14:59:23,97,105,127,96,143
2024-02-29 14:59:23,149,39,149,101,93
2024-02-29 14:59:23,51,103,46,132,119
2024-02-29 14:59:23,86,100,84,37,150
2024-02-29 14:59:23,47,147,44,44,144
2024-02-29 14:59:23,77,43,77,89,45
2024-02-29 14:59:23,68,135,135,84,83
2024-02-29 14:59:23,40,122,91,101,131
2024-02-29 14:59:23,76,51,127,127,42
2024-02-29 14:59:23,85,92,68,76,73
2024-02-29 14:59:23,68,84,68,93,70
2024-02-29 14:59:23,34,93,72,85,93
2024-02-29 14:59:23,134,74,61,111,85
2024-02-29 14:59:23,69,118,58,123,103
2024-02-29 14:59:23,70,41,102,70,108
2024-02-29 14:59:23,103,95,90,62,83
2024-02-29 14:59:23,59,74,97,135,90
2024-02-29 14:59:23,44,103,73,127,57
2024-02-29 14:59:23,45,54,75,98,91
2024-02-29 14:59:23,76,76,120,76,46
2024-02-29 14:59:23,97,120,99,120,126
2024-02-29 14:59:23,50,58,104,53,79
2024-02-29 14:59:23,97,92,53,81,46
2024-02-29 14:59:23,89,84,88,55,59
2024-02-29 14:59:23,60,48,82,91,93
2024-02-29 14:59:23,63,96,96,70,61
2024-02-29 14:59:23,98,58,97,102,102
2024-02-29 14:59:23,127,68,72,127,88
2024-02-29 14:59:23,72,80,119,119,100
2024-02-29 14:59:23,93,127,102,101,105
2024-02-29 14:59:23,78,90,94,107,94
2024-02-29 14:59:23,90,92,96,70,78
2024-02-29 14:59:23,105,75,106,88,99
2024-02-29 14:59:23,102,89,101,112,112
2024-02-29 14:59:23,127,122,100,112,127
2024-02-29 14:59:23,105,102,111,111,100
2024-02-29 14:59:23,117,104,115,127,112
2024-02-29 14:59:23,117,109,116,122,117
2024-02-29 14:59:23,122,118,117,120,120
2024-02-29 14:59:23,124,127,121,126,124
2024-02-29 14:59:23,127,127,127,127,127
2024-02-29 14:59:23,129,129,130,128,130
2024-02-29 14:59:23,131,137,133,128,140
2024-02-29 14:59:23,133,130,136,136,138
2024-02-29 14:59:23,155,149,147,145,135
2024-02-29 14:59:23,141,155,146,141,127
2024-02-29 14:59:23,141,139,156,143,158
2024-02-29 14:59:23,149,165,148,174,157
2024-02-29 14:59:23,143,135,170,146,150
2024-02-29 14:59:23,171,152,150,183,175
2024-02-29 14:59:23,131,155,159,150,155
2024-02-29 14:59:23,190,174,160,187,127
2024-02-29 14:59:23,158,153,154,194,152
2024-02-29 14:59:23,167,157,167,167,152
2024-02-29 14:59:23,157,131,156,167,168
2024-02-29 14:59:23,129,152,169,135,127
2024-02-29 14:59:23,135,193,163,151,127
2024-02-29 14:59:23,132,163,127,198,159
2024-02-29 14:59:23,157,206,201,173,160
2024-02-29 14:59:23,134,175,195,154,157
2024-02-29 14:59:23,160,192,201,135,127
2024-02-29 14:59:23,200,157,207,157,164
2024-02-29 14:59:23,134,156,194,201,164
2024-02-29 14:59:23,173,149,164,211,203
2024-02-29 14:59:23,127,202,127,165,213
2024-02-29 14:59:23,141,180,180,212,132
2024-02-29 14:59:23,170,138,138,127,141
2024-02-29 14:59:23,203,135,127,209,197
2024-02-29 14:59:23,120,140,190,135,133
2024-02-29 14:59:23,186,203,219,132,153
2024-02-29 14:59:23,129,169,130,208,169
2024-02-29 14:59:23,213,186,180,162,190
2024-02-29 14:59:23,187,178,161,212,127
2024-02-29 14:59:23,162,128,170,127,184
2024-02-29 14:59:23,181,124,120,181,215
2024-02-29 14:59:23,118,220,182,168,203
2024-02-29 14:59:23,111,111,170,185,127
2024-02-29 14:59:23,118,210,177,135,206
2024-02-29 14:59:23,204,184,176,135,170
2024-02-29 14:59:23,101,170,123,155,175
2024-02-29 14:59:23,206,174,100,152,200
2024-02-29 14:59:23,204,165,125,181,173
2024-02-29 14:59:23,165,201,98,127,210
2024-02-29 14:59:23,208,105,134,90,193
2024-02-29 14:59:23,145,134,103,148,162
2024-02-29 14:59:23,188,134,134,119,130
2024-02-29 14:59:23,125,131,157,97,193
2024-02-29 14:59:23,170,192,127,95,159
2024-02-29 14:59:23,93,157,99,188,130
2024-02-29 14:59:23,191,153,168,119,100
2024-02-29 14:59:23,178,156,134,123,146
2024-02-29 14:59:23,94,102,152,143,143
2024-02-29 14:59:23,100,168,166,132,132
2024-02-29 14:59:23,105,144,90,123,153
2024-02-29 14:59:23,172,91,172,136,136
2024-02-29 14:59:23,168,120,127,157,158
2024-02-29 14:59:23,132,96,126,110,106
2024-02-29 14:59:23,159,134,139,156,159
2024-02-29 14:59:23,118,159,115,118,145
2024-02-29 14:59:23,129,146,140,141,123
2024-02-29 14:59:23,132,132,129,127,134
2024-02-29 14:59:23,122,135,138,141,130
2024-02-29 14:59:23,133,124,131,130,130
2024-02-29 14:59:23,128,133,131,123,127
2024-02-29 14:59:23,127,127,127,127,127
2024-02-29 14:59:23,125,131,125,128,128
2024-02-29 14:59:23,132,117,122,123,126
2024-02-29 14:59:23,114,129,118,115,133
2024-02-29 14:59:23,117,117,135,122,128
2024-02-29 14:59:23,125,115,131,113,115
2024-02-29 14:59:23,121,132,150,110,110
2024-02-29 14:59:23,124,124,118,103,118
2024-02-29 14:59:23,124,114,114,132,140
2024-02-29 14:59:23,119,123,105,135,123
2024-02-29 14:59:23,110,119,83,107,95
2024-02-29 14:59:23,76,110,109,97,109
2024-02-29 14:59:23,137,138,105,119,122
2024-02-29 14:59:23,107,102,164,107,167
2024-02-29 14:59:23,68,98,121,95,135
2024-02-29 14:59:23,113,95,86,121,154
2024-02-29 14:59:23,127,91,100,121,121
2024-02-29 14:59:23,59,118,126,84,156
2024-02-29 14:59:23,157,84,57,84,120
2024-02-29 14:59:23,127,120,135,56,127
2024-02-29 14:59:23,157,110,114,50,151
2024-02-29 14:59:23,54,91,150,97,91
2024-02-29 14:59:23,119,156,156,90,112
2024-02-29 14:59:23,51,88,73,103,88
2024-02-29 14:59:23,111,155,99,133,87
2024-02-29 14:59:23,127,53,131,39,127
2024-02-29 14:59:23,89,103,38,132,51
2024-02-29 14:59:23,94,135,86,98,82
2024-02-29 14:59:23,121,94,69,84,88
2024-02-29 14:59:23,72,38,135,89,122
2024-02-29 14:59:23,125,73,142,85,76
2024-02-29 14:59:23,74,77,128,91,101
2024-02-29 14:59:23,76,76,85,76,76
2024-02-29 14:59:23,65,126,116,65,127
2024-02-29 14:59:23,126,120,113,51,101
2024-02-29 14:59:23,93,101,76,51,84
2024-02-29 14:59:23,90,72,49,40,72
2024-02-29 14:59:23,103,51,103,127,51
2024-02-29 14:59:23,46,65,86,108,53
2024-02-29 14:59:23,71,103,79,42,52
2024-02-29 14:59:24,99,88,127,48,97
2024-02-29 14:59:24,98,50,93,42,135
2024-02-29 14:59:24,90,90,60,135,90
2024-02-29 14:59:24,76,54,90,53,53
2024-02-29 14:59:24,120,126,56,127,84
2024-02-29 14:59:24,87,95,91,45,51
2024-02-29 14:59:24,85,79,90,83,85
2024-02-29 14:59:24,81,127,89,50,55
2024-02-29 14:59:24,58,87,119,91,58
2024-02-29 14:59:24,104,120,52,68,85
2024-02-29 14:59:24,119,73,91,94,120
2024-02-29 14:59:24,127,97,88,91,76
2024-02-29 14:59:24,90,72,75,74,74
2024-02-29 14:59:24,79,120,120,97,127
2024-02-29 14:59:24,102,123,119,66,123
2024-02-29 14:59:24,123,70,120,108,82
2024-02-29 14:59:24,119,127,90,94,106
2024-02-29 14:59:24,108,87,95,95,102
2024-02-29 14:59:24,85,127,97,90,99
2024-02-29 14:59:24,125,100,91,92,107
2024-02-29 14:59:24,97,115,110,117,105
2024-02-29 14:59:24,118,115,122,104,104
2024-02-29 14:59:24,115,122,119,113,116
2024-02-29 14:59:24,119,125,122,121,124
2024-02-29 14:59:24,127,127,127,127,127
2024-02-29 14:59:24,131,130,131,130,130
2024-02-29 14:59:24,131,131,138,140,137
2024-02-29 14:59:24,127,144,133,136,135
2024-02-29 14:59:24,141,155,138,133,133
2024-02-29 14:59:24,154,134,149,149,155
2024-02-29 14:59:24,158,139,144,142,132
2024-02-29 14:59:24,132,151,158,157,151
2024-02-29 14:59:24,143,152,150,154,127
2024-02-29 14:59:24,172,152,157,181,134
2024-02-29 14:59:24,159,179,183,159,183
2024-02-29 14:59:24,160,160,160,151,157
2024-02-29 14:59:24,163,132,150,186,191
2024-02-29 14:59:24,164,164,177,197,135
2024-02-29 14:59:24,168,198,184,132,200
2024-02-29 14:59:24,166,163,192,163,186
2024-02-29 14:59:24,195,161,163,133,205
2024-02-29 14:59:24,159,204,159,152,152
2024-02-29 14:59:24,162,162,175,134,127
2024-02-29 14:59:24,162,190,150,163,127
2024-02-29 14:59:24,149,163,203,121,127
2024-02-29 14:59:24,201,200,120,120,157
2024-02-29 14:59:24,201,127,200,126,179
2024-02-29 14:59:24,165,152,195,127,158
2024-02-29 14:59:24,195,197,159,159,133
2024-02-29 14:59:24,198,145,197,127,149
2024-02-29 14:59:24,208,176,203,200,203
2024-02-29 14:59:24,143,176,176,169,152
2024-02-29 14:59:24,149,210,203,177,180
2024-02-29 14:59:24,211,140,170,129,137
2024-02-29 14:59:24,163,203,185,124,212
2024-02-29 14:59:24,125,169,181,173,129
2024-02-29 14:59:24,178,187,161,118,161
2024-02-29 14:59:24,175,161,167,116,127
2024-02-29 14:59:24,113,176,170,119,170
2024-02-29 14:59:24,166,125,220,216,165
2024-02-29 14:59:24,203,219,210,157,210
2024-02-29 14:59:24,134,168,185,206,170
2024-02-29 14:59:24,204,184,167,184,217
2024-02-29 14:59:24,154,100,149,183,154
2024-02-29 14:59:24,100,100,100,174,174
2024-02-29 14:59:24,212,165,197,94,135
2024-02-29 14:59:24,156,210,135,135,165
2024-02-29 14:59:24,98,200,149,127,178
2024-02-29 14:59:24,155,127,131,148,139
2024-02-29 14:59:24,139,173,139,95,139
2024-02-29 14:59:24,197,145,94,100,127
2024-02-29 14:59:24,192,170,127,170,93
2024-02-29 14:59:24,157,99,133,93,151
2024-02-29 14:59:24,153,176,133,191,134
2024-02-29 14:59:24,156,134,94,118,126
2024-02-29 14:59:24,165,94,120,125,132
2024-02-29 14:59:24,129,127,90,121,146
2024-02-29 14:59:24,146,127,101,116,137
2024-02-29 14:59:24,168,107,91,107,147
2024-02-29 14:59:24,142,146,156,94,131
2024-02-29 14:59:24,140,148,140,141,132
2024-02-29 14:59:24,119,100,133,126,117
2024-02-29 14:59:24,103,152,130,159,119
2024-02-29 14:59:24,113,111,142,116,135
2024-02-29 14:59:24,129,127,130,134,134
2024-02-29 14:59:24,128,136,140,127,117
2024-02-29 14:59:24,120,129,125,124,136
2024-02-29 14:59:24,129,130,127,124,126
2024-02-29 14:59:24,127,127,127,127,127
2024-02-29 14:59:24,128,130,125,129,125
2024-02-29 14:59:24,121,126,127,122,136
2024-02-29 14:59:24,114,141,126,133,120
2024-02-29 14:59:24,140,125,117,121,109
2024-02-29 14:59:24,115,127,131,134,111
2024-02-29 14:59:24,111,121,150,125,125
2024-02-29 14:59:24,132,124,140,127,99
2024-02-29 14:59:24,159,135,159,95,133
2024-02-29 14:59:24,97,97,112,97,134
2024-02-29 14:59:24,135,127,138,151,119
2024-02-29 14:59:24,127,138,117,101,80
2024-02-29 14:59:24,94,126,158,122,138
2024-02-29 14:59:24,127,97,137,97,89
2024-02-29 14:59:24,119,119,155,132,106
2024-02-29 14:59:24,127,120,99,154,169
2024-02-29 14:59:24,97,134,127,169,61
2024-02-29 14:59:24,58,84,64,155,123
2024-02-29 14:59:24,96,156,55,84,121
2024-02-29 14:59:24,81,112,52,127,86
2024-02-29 14:59:24,78,152,93,55,109
2024-02-29 14:59:24,127,113,120,76,150
2024-02-29 14:59:24,112,97,156,98,134
2024-02-29 14:59:24,134,156,43,108,42
2024-02-29 14:59:24,40,133,102,96,155
2024-02-29 14:59:24,93,132,39,153,47
2024-02-29 14:59:24,152,84,51,70,98
2024-02-29 14:59:24,87,86,70,94,136
2024-02-29 14:59:24,144,144,51,144,119
2024-02-29 14:59:24,38,79,45,137,94
2024-02-29 14:59:24,42,83,68,85,101
2024-02-29 14:59:24,78,125,125,84,125
2024-02-29 14:59:24,127,84,127,76,127
2024-02-29 14:59:24,73,42,68,73,73
2024-02-29 14:59:24,68,79,119,76,68
2024-02-29 14:59:24,125,127,67,131,101
2024-02-29 14:59:24,69,72,61,94,44
2024-02-29 14:59:24,133,58,127,84,107
2024-02-29 14:59:24,46,114,104,51,100
2024-02-29 14:59:24,39,90,131,55,110
2024-02-29 14:59:24,52,95,90,99,83
2024-02-29 14:59:24,120,89,89,120,98
2024-02-29 14:59:24,82,107,105,52,100
2024-02-29 14:59:24,90,83,46,46,46
2024-02-29 14:59:24,91,48,94,119,45
2024-02-29 14:59:24,92,93,91,51,119
2024-02-29 14:59:24,97,92,120,91,87
2024-02-29 14:59:24,91,95,122,50,55
2024-02-29 14:59:24,103,60,87,97,87
2024-02-29 14:59:24,68,86,61,57,103
2024-02-29 14:59:24,65,119,102,124,88
2024-02-29 14:59:24,92,102,71,89,59
2024-02-29 14:59:24,87,94,91,75,61
2024-02-29 14:59:24,76,76,75,90,110
2024-02-29 14:59:24,107,79,70,119,94
2024-02-29 14:59:24,70,96,70,104,105
2024-02-29 14:59:24,88,105,86,83,114
2024-02-29 14:59:24,108,102,92,97,127
2024-02-29 14:59:24,88,120,104,85,120
2024-02-29 14:59:24,111,107,105,104,109
2024-02-29 14:59:24,117,115,105,125,105
2024-02-29 14:59:24,108,109,112,109,117
2024-02-29 14:59:24,115,124,121,113,126
2024-02-29 14:59:24,121,126,126,124,125
2024-02-29 14:59:24,127,127,127,127,127
2024-02-29 14:59:24,129,132,130,129,129
2024-02-29 14:59:24,131,127,128,137,132
2024-02-29 14:59:24,134,139,143,140,129
2024-02-29 14:59:24,145,146,143,143,133
2024-02-29 14:59:24,154,145,145,129,155
2024-02-29 14:59:24,167,139,137,154,144
2024-02-29 14:59:24,138,174,132,158,173
2024-02-29 14:59:24,155,163,140,159,157
2024-02-29 14:59:24,150,149,160,150,157
2024-02-29 14:59:24,135,186,131,163,155
2024-02-29 14:59:24,174,135,157,161,135
2024-02-29 14:59:24,161,146,155,161,194
2024-02-29 14:59:24,185,157,182,194,165
2024-02-29 14:59:24,180,196,198,163,127
2024-02-29 14:59:24,192,166,184,166,163
2024-02-29 14:59:24,203,205,127,135,187
2024-02-29 14:59:24,161,195,133,170,132
2024-02-29 14:59:24,160,201,157,189,160
2024-02-29 14:59:24,154,196,176,127,161
2024-02-29 14:59:24,176,205,149,171,201
2024-02-29 14:59:24,134,207,207,207,163
2024-02-29 14:59:24,156,155,200,209,179
2024-02-29 14:59:24,207,154,203,119,152
2024-02-29 14:59:24,159,195,124,171,151
2024-02-29 14:59:24,203,205,183,188,197
2024-02-29 14:59:24,168,168,152,138,132
2024-02-29 14:59:24,168,187,136,169,152
2024-02-29 14:59:24,214,149,194,153,184
2024-02-29 14:59:24,203,180,169,169,177
2024-02-29 14:59:24,124,127,213,135,185
2024-02-29 14:59:24,220,131,153,190,131
2024-02-29 14:59:24,136,127,135,178,204
2024-02-29 14:59:24,203,170,169,160,167
2024-02-29 14:59:24,159,178,169,203,164
2024-02-29 14:59:24,125,166,211,209,175
2024-02-29 14:59:24,165,153,120,111,157
2024-02-29 14:59:24,134,217,210,118,155
2024-02-29 14:59:24,157,168,157,104,171
2024-02-29 14:59:24,114,170,123,106,149
2024-02-29 14:59:24,171,135,124,200,167
2024-02-29 14:59:24,140,135,145,120,155
2024-02-29 14:59:24,209,179,152,137,157
2024-02-29 14:59:24,149,193,156,127,164
2024-02-29 14:59:24,177,134,96,145,102
2024-02-29 14:59:24,136,171,160,175,134
2024-02-29 14:59:24,160,171,193,170,100
2024-02-29 14:59:24,138,119,85,165,138
2024-02-29 14:59:24,194,188,143,193,164
2024-02-29 14:59:24,176,127,176,99,128
2024-02-29 14:59:24,140,134,146,178,132
2024-02-29 14:59:24,163,125,183,133,94
2024-02-29 14:59:24,140,138,174,96,132
2024-02-29 14:59:24,164,120,123,132,120
2024-02-29 14:59:24,120,172,152,135,168
2024-02-29 14:59:24,131,164,142,131,109
2024-02-29 14:59:24,160,134,110,134,116
2024-02-29 14:59:24,130,130,130,156,134
2024-02-29 14:59:24,114,129,137,149,140
2024-02-29 14:59:24,144,103,125,138,136
2024-02-29 14:59:24,129,138,124,129,124
2024-02-29 14:59:24,117,125,127,118,114
2024-02-29 14:59:24,125,119,122,125,123
2024-02-29 14:59:24,130,124,130,127,122
2024-02-29 14:59:24,127,127,127,127,127
2024-02-29 14:59:24,125,130,127,125,126
2024-02-29 14:59:24,123,128,133,132,128
2024-02-29 14:59:24,129,122,125,126,127
2024-02-29 14:59:24,123,121,143,138,113
2024-02-29 14:59:24,138,137,117,109,111
2024-02-29 14:59:24,139,135,117,139,125
2024-02-29 14:59:24,140,131,121,91,148
2024-02-29 14:59:24,100,133,87,157,159
2024-02-29 14:59:24,140,112,112,123,105
2024-02-29 14:59:24,151,107,87,147,118
2024-02-29 14:59:24,97,80,134,91,76
2024-02-29 14:59:24,122,87,138,127,94
2024-02-29 14:59:24,134,107,105,154,102
2024-02-29 14:59:24,66,132,123,66,119
2024-02-29 14:59:24,95,87,120,154,121
2024-02-29 14:59:24,135,91,61,135,112
2024-02-29 14:59:24,122,135,83,73,118
2024-02-29 14:59:24,121,58,58,129,70
2024-02-29 14:59:24,100,168,67,124,56
2024-02-29 14:59:24,152,109,79,49,93
2024-02-29 14:59:24,127,91,54,54,120
2024-02-29 14:59:24,118,163,75,128,97
2024-02-29 14:59:24,100,88,160,127,108
2024-02-29 14:59:24,143,119,155,143,96
2024-02-29 14:59:24,71,51,132,149,141
2024-02-29 14:59:24,95,95,132,99,51
2024-02-29 14:59:24,45,36,98,82,143
2024-02-29 14:59:24,47,44,88,80,82
2024-02-29 14:59:24,38,135,137,38,119
2024-02-29 14:59:24,93,135,125,95,83
2024-02-29 14:59:24,129,128,91,34,78
2024-02-29 14:59:24,127,68,85,127,127
2024-02-29 14:59:24,42,84,116,75,75
2024-02-29 14:59:24,129,92,130,85,34
2024-02-29 14:59:24,85,65,93,125,119
2024-02-29 14:59:24,90,61,133,94,120
2024-02-29 14:59:24,101,90,94,101,111
2024-02-29 14:59:24,132,86,119,114,104
2024-02-29 14:59:25,66,39,100,122,98
2024-02-29 14:59:25,57,48,88,90,99
2024-02-29 14:59:25,73,48,119,93,47
2024-02-29 14:59:25,128,45,91,46,54
2024-02-29 14:59:25,53,120,46,105,90
2024-02-29 14:59:25,94,94,91,59,89
2024-02-29 14:59:25,100,124,124,127,88
2024-02-29 14:59:25,54,94,119,120,47
2024-02-29 14:59:25,85,93,81,85,95
2024-02-29 14:59:25,87,85,67,87,51
2024-02-29 14:59:25,93,96,93,70,84
2024-02-29 14:59:25,53,124,61,70,86
2024-02-29 14:59:25,71,90,91,97,122
2024-02-29 14:59:25,90,71,99,90,71
2024-02-29 14:59:25,83,76,123,120,90
2024-02-29 14:59:25,67,78,120,102,103
2024-02-29 14:59:25,83,105,100,92,97
2024-02-29 14:59:25,105,124,106,127,108
2024-02-29 14:59:25,80,102,82,82,90
2024-02-29 14:59:25,120,109,99,105,100
2024-02-29 14:59:25,106,116,111,99,127
2024-02-29 14:59:25,117,108,102,110,111
2024-02-29 14:59:25,108,115,113,109,126
2024-02-29 14:59:25,116,113,116,112,122
2024-02-29 14:59:25,119,123,127,123,123
2024-02-29 14:59:25,127,127,127,127,127
2024-02-29 14:59:25,130,132,131,130,131
2024-02-29 14:59:25,131,134,138,127,133
2024-02-29 14:59:25,144,127,139,143,131
2024-02-29 14:59:25,137,140,145,141,133
2024-02-29 14:59:25,127,134,133,157,159
2024-02-29 14:59:25,148,149,165,144,168
2024-02-29 14:59:25,171,146,155,144,174
2024-02-29 14:59:25,133,135,159,159,173
2024-02-29 14:59:25,157,162,152,150,135
2024-02-29 14:59:25,159,135,134,162,163
2024-02-29 14:59:25,161,164,127,157,127
2024-02-29 14:59:25,127,192,155,163,161
2024-02-29 14:59:25,155,164,197,167,135
2024-02-29 14:59:25,164,196,196,167,163
2024-02-29 14:59:25,155,161,135,129,127
2024-02-29 14:59:25,161,195,193,169,197
2024-02-29 14:59:25,171,167,188,170,173
2024-02-29 14:59:25,201,162,134,160,169
2024-02-29 14:59:25,157,195,195,203,163
2024-02-29 14:59:25,149,166,203,160,135
2024-02-29 14:59:25,120,149,134,164,200
2024-02-29 14:59:25,163,194,164,127,208
2024-02-29 14:59:25,154,207,173,200,171
2024-02-29 14:59:25,135,159,166,198,164
2024-02-29 14:59:25,197,157,132,197,119
2024-02-29 14:59:25,200,176,176,170,164
2024-02-29 14:59:25,201,152,193,185,180
2024-02-29 14:59:25,133,219,154,214,140
2024-02-29 14:59:25,130,206,180,203,190
2024-02-29 14:59:25,127,181,129,135,208
2024-02-29 14:59:25,169,173,162,127,162
2024-02-29 14:59:25,178,118,187,127,127
2024-02-29 14:59:25,170,135,124,169,186
2024-02-29 14:59:25,186,169,130,164,164
2024-02-29 14:59:25,169,216,175,153,135
2024-02-29 14:59:25,177,170,166,127,166
2024-02-29 14:59:25,107,160,206,105,185
2024-02-29 14:59:25,216,168,184,171,127
2024-02-29 14:59:25,202,215,148,114,106
2024-02-29 14:59:25,112,112,159,171,158
2024-02-29 14:59:25,145,135,212,109,99
2024-02-29 14:59:25,92,210,172,92,134
2024-02-29 14:59:25,134,164,164,164,208
2024-02-29 14:59:25,177,176,127,88,205
2024-02-29 14:59:25,100,160,198,146,100
2024-02-29 14:59:25,173,137,197,119,197
2024-02-29 14:59:25,138,127,167,138,171
2024-02-29 14:59:25,99,188,169,133,193
2024-02-29 14:59:25,127,126,176,133,93
2024-02-29 14:59:25,132,156,160,127,127
2024-02-29 14:59:25,163,119,99,178,94
2024-02-29 14:59:25,100,154,135,149,100
2024-02-29 14:59:25,146,120,137,120,171
2024-02-29 14:59:25,136,135,144,160,147
2024-02-29 14:59:25,120,114,109,149,104
2024-02-29 14:59:25,148,141,152,114,94
2024-02-29 14:59:25,126,105,97,148,108
2024-02-29 14:59:25,145,149,159,118,103
2024-02-29 14:59:25,111,128,128,113,150
2024-02-29 14:59:25,131,126,121,142,130
2024-02-29 14:59:25,117,132,120,141,131
2024-02-29 14:59:25,133,129,121,119,132
2024-02-29 14:59:25,127,128,127,124,133
2024-02-29 14:59:25,127,127,127,127,127
2024-02-29 14:59:25,130,125,126,130,125
2024-02-29 14:59:25,127,119,126,122,130
2024-02-29 14:59:25,135,132,134,119,119
2024-02-29 14:59:25,119,121,117,122,117
2024-02-29 14:59:25,127,105,122,123,137
2024-02-29 14:59:25,107,103,146,150,115
2024-02-29 14:59:25,99,108,115,146,157
2024-02-29 14:59:25,111,127,124,119,143
2024-02-29 14:59:25,123,114,134,135,135
2024-02-29 14:59:25,110,127,99,131,127
2024-02-29 14:59:25,92,119,117,164,80
2024-02-29 14:59:25,138,100,127,133,107
2024-02-29 14:59:25,134,72,92,105,107
2024-02-29 14:59:25,95,87,122,74,131
2024-02-29 14:59:25,121,135,120,101,63
2024-02-29 14:59:25,67,134,85,61,85
2024-02-29 14:59:25,102,63,64,100,96
2024-02-29 14:59:25,85,156,135,115,121
2024-02-29 14:59:25,59,95,116,93,168
2024-02-29 14:59:25,92,55,120,166,110
2024-02-29 14:59:25,97,157,76,150,150
2024-02-29 14:59:25,128,53,53,98,98
2024-02-29 14:59:25,42,88,129,160,52
2024-02-29 14:59:25,111,105,158,130,97
2024-02-29 14:59:25,153,39,141,119,149
