Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5
2024-02-27 15:16:27,198,135,174,161,161
2024-02-27 15:16:27,157,195,161,160,157
2024-02-27 15:16:27,195,134,149,152,157
2024-02-27 15:16:27,171,208,201,134,164
2024-02-27 15:16:27,192,207,200,161,149
2024-02-27 15:16:27,158,119,124,143,158
2024-02-27 15:16:27,140,188,151,140,183
2024-02-27 15:16:27,168,168,194,198,176
2024-02-27 15:16:27,185,177,141,164,120
2024-02-27 15:16:27,135,161,127,140,170
2024-02-27 15:16:27,220,158,128,161,184
2024-02-27 15:16:27,203,129,180,126,129
2024-02-27 15:16:27,161,117,176,170,125
2024-02-27 15:16:27,212,113,161,164,172
2024-02-27 15:16:27,170,211,161,209,122
2024-02-27 15:16:27,203,157,163,159,177
2024-02-27 15:16:27,154,155,135,103,135
2024-02-27 15:16:27,183,170,170,167,149
2024-02-27 15:16:27,166,157,121,167,143
2024-02-27 15:16:27,98,151,135,144,126
2024-02-27 15:16:27,127,164,179,208,208
2024-02-27 15:16:27,127,177,133,103,146
2024-02-27 15:16:27,187,157,157,101,86
2024-02-27 15:16:27,130,156,137,98,170
2024-02-27 15:16:27,158,194,194,152,164
2024-02-27 15:16:27,126,99,161,119,85
2024-02-27 15:16:27,135,186,85,135,177
2024-02-27 15:16:27,119,129,176,122,148
2024-02-27 15:16:27,158,131,146,127,135
2024-02-27 15:16:27,107,116,127,143,176
2024-02-27 15:16:27,140,127,171,142,109
2024-02-27 15:16:27,127,140,119,147,158
2024-02-27 15:16:27,125,135,99,123,99
2024-02-27 15:16:27,123,129,140,140,141
2024-02-27 15:16:27,137,111,147,128,137
2024-02-27 15:16:27,122,134,116,131,128
2024-02-27 15:16:27,121,130,125,126,131
2024-02-27 15:16:27,127,127,127,127,127
